DataDate,PM10,PM2.5,PM2_5_P,PM10_P,Temp_P,Hum_P
2023-09-14 01:14:00,32.56787,11.07157,8.82,10.0,20.9,99.56
2023-09-14 01:15:00,32.37744,11.11209,10.17,12.0,20.9,99.76
2023-09-14 01:16:00,32.38037,11.11656,9.47,11.0,20.9,99.8
2023-09-14 01:17:00,32.39762,11.08625,8.85,10.0,20.9,99.36
2023-09-14 01:18:00,32.44238,11.07767,8.86,10.0,20.9,99.26
2023-09-14 01:19:00,32.34473,11.07767,10.24,12.0,20.9,99.25
2023-09-14 01:20:00,32.2959,11.07767,8.88,10.0,20.9,99.17
2023-09-14 01:21:00,32.39876,11.09069,8.86,10.0,20.9,99.29
2023-09-14 01:22:00,33.19596,11.18274,8.83,10.0,20.9,99.49
2023-09-14 01:23:00,33.51758,11.22002,8.8,10.0,20.9,99.69
2023-09-14 01:24:00,33.53223,11.28466,8.15,9.0,20.9,99.4
2023-09-14 01:25:00,33.57552,11.31617,8.78,10.0,20.9,99.79
2023-09-14 01:26:00,32.12891,11.33428,7.41,7.0,20.9,99.76
2023-09-14 01:27:00,32.12891,11.33428,8.17,9.0,20.9,99.3
2023-09-14 01:28:00,32.09652,11.33991,8.84,10.0,20.9,99.41
2023-09-14 01:29:00,31.95785,11.34953,7.4,7.0,20.9,99.84
2023-09-14 01:30:00,31.93424,11.31742,8.79,10.0,20.9,99.77
2023-09-14 01:31:00,30.91793,11.21922,8.12,9.0,20.9,99.6
2023-09-14 01:32:00,30.72876,11.20871,8.16,9.0,20.9,99.34
2023-09-14 01:33:00,30.73291,11.20871,8.09,9.0,20.9,99.79
2023-09-14 01:34:00,30.73706,11.20871,8.79,10.0,20.9,99.72
2023-09-14 01:35:00,30.73446,11.20871,8.08,9.0,20.9,99.88
2023-09-14 01:36:00,30.72599,11.29084,8.19,9.0,20.9,99.14
2023-09-14 01:37:00,30.91846,11.28323,7.44,7.0,20.9,99.52
2023-09-14 01:38:00,31.10685,11.27225,8.17,9.0,20.9,99.27
2023-09-14 01:39:00,30.96631,11.24786,6.73,6.0,20.9,99.67
2023-09-14 01:40:00,30.82739,11.22348,7.44,7.0,20.9,99.54
2023-09-14 01:41:00,30.81095,11.22348,8.16,9.0,20.9,99.38
2023-09-14 01:42:00,29.69369,11.11581,6.8,6.0,20.9,99.24
2023-09-14 01:43:00,29.52246,11.1498,6.77,6.0,20.9,99.42
2023-09-14 01:44:00,29.72278,11.15882,6.8,6.0,20.9,99.24
2023-09-14 01:45:00,29.86861,11.1405,7.45,8.0,20.9,99.51
2023-09-14 01:46:00,28.27942,11.11218,6.76,6.0,20.9,99.46
2023-09-14 01:47:00,28.07186,11.04447,6.74,6.0,20.9,99.6
2023-09-14 01:48:00,28.06421,11.0392,6.8,6.0,20.9,99.23
2023-09-14 01:49:00,27.95992,11.03242,7.5,8.0,20.9,99.17
2023-09-14 01:50:00,27.43164,10.9902,6.79,6.0,20.9,99.29
2023-09-14 01:51:00,27.35604,10.96914,6.71,6.0,20.9,99.81
2023-09-14 01:52:00,28.01485,10.93715,6.73,7.0,20.9,99.66
2023-09-14 01:53:00,28.31665,10.93498,7.4,7.0,21.0,99.71
2023-09-14 01:54:00,28.31665,10.93498,7.49,7.0,20.9,99.19
2023-09-14 01:55:00,28.16374,10.9051,7.43,7.0,21.0,99.53
2023-09-14 01:56:00,27.7747,10.76922,8.08,9.0,21.0,99.78
2023-09-14 01:57:00,27.73462,10.74061,7.49,7.0,20.9,99.2
2023-09-14 01:58:00,27.68359,10.72149,6.79,6.0,21.0,99.19
2023-09-14 01:59:00,27.3842,10.62024,7.47,7.0,20.9,99.36
2023-09-14 02:00:00,27.69645,10.49089,7.42,7.0,20.9,99.66
2023-09-14 02:01:00,27.65991,10.49885,6.77,6.0,20.9,99.42
2023-09-14 02:02:00,27.65991,10.49885,7.45,7.0,20.9,99.47
2023-09-14 02:03:00,27.47498,10.37745,8.16,9.0,20.9,99.35
2023-09-14 02:04:00,27.34619,10.3146,6.81,6.0,20.9,99.15
2023-09-14 02:05:00,27.09408,10.19544,6.76,6.0,20.9,99.5
2023-09-14 02:06:00,26.9421,10.09436,6.79,6.0,20.9,99.27
2023-09-14 02:07:00,26.1322,9.973928,8.19,9.0,20.9,99.14
2023-09-14 02:08:00,25.94873,9.930486,6.81,6.0,20.9,99.12
2023-09-14 02:09:00,25.94873,9.930486,7.43,8.0,20.9,99.63
2023-09-14 02:10:00,25.86361,9.922957,6.76,6.0,20.9,99.48
2023-09-14 02:11:00,25.44336,9.885319,8.09,9.0,20.9,99.81
2023-09-14 02:12:00,25.44267,9.885319,8.1,9.0,20.9,99.75
2023-09-14 02:13:00,25.43921,9.914165,7.42,7.0,20.9,99.68
2023-09-14 02:14:00,24.99744,9.868829,8.19,9.0,20.9,99.12
2023-09-14 02:16:00,25.18307,9.691806,7.105,7.0,20.95,99.43
2023-09-14 02:17:00,26.07426,9.620561,6.76,6.0,20.9,99.47
2023-09-14 02:18:00,26.09912,9.588968,6.8,6.0,20.9,99.19
2023-09-14 02:19:00,26.04736,9.599271,7.45,7.0,20.9,99.48
2023-09-14 02:20:00,25.97575,9.506406,7.41,7.0,20.9,99.76
2023-09-14 02:21:00,25.32031,9.47632,7.39,7.0,20.9,99.86
2023-09-14 02:22:00,25.35327,9.457776,6.8,6.0,20.9,99.23
2023-09-14 02:23:00,24.9047,9.383423,7.44,7.0,20.9,99.56
2023-09-14 02:24:00,24.68994,9.331566,7.42,7.0,20.9,99.67
2023-09-14 02:25:00,24.68994,9.331566,7.44,7.0,20.9,99.52
2023-09-14 02:26:00,24.68994,9.331566,6.76,6.0,20.9,99.46
2023-09-14 02:27:00,24.58447,9.283659,8.86,10.0,21.0,99.23
2023-09-14 02:28:00,24.37834,9.242906,8.1,9.0,20.9,99.76
2023-09-14 02:29:00,24.28711,9.222529,6.79,6.0,21.0,99.19
2023-09-14 02:30:00,24.31364,9.198318,7.49,8.0,21.0,99.16
2023-09-14 02:31:00,24.27669,9.192652,8.16,9.0,21.0,99.25
2023-09-14 02:32:00,24.13835,9.162888,8.09,9.0,21.0,99.72
2023-09-14 02:33:00,24.06592,9.148005,8.09,9.0,20.9,99.82
2023-09-14 02:34:00,24.06592,9.148005,7.49,9.0,20.9,99.24
2023-09-14 02:35:00,24.26416,9.136933,8.09,9.0,20.9,99.8
2023-09-14 02:36:00,24.45703,9.125861,7.46,7.0,20.9,99.4
2023-09-14 02:37:00,24.45703,9.125861,8.82,10.0,20.9,99.53
2023-09-14 02:38:00,24.5402,9.168502,7.45,7.0,20.9,99.49
2023-09-14 02:39:00,25.24414,9.198158,8.19,9.0,20.9,99.14
2023-09-14 02:40:00,25.65755,9.212989,8.16,9.0,21.0,99.28
2023-09-14 02:41:00,25.71061,9.203145,9.53,11.0,20.9,99.4
2023-09-14 02:42:00,26.09212,9.212594,7.42,9.0,20.9,99.7
2023-09-14 02:43:00,26.35205,9.191478,8.83,10.0,21.0,99.43
2023-09-14 02:44:00,26.24113,9.224988,7.42,7.0,21.0,99.61
2023-09-14 02:45:00,26.27393,9.263765,8.17,9.0,20.9,99.31
2023-09-14 02:46:00,26.37012,9.281452,8.19,9.0,20.9,99.14
2023-09-14 02:47:00,26.6359,9.333568,8.13,9.0,20.9,99.52
2023-09-14 02:48:00,26.83813,9.381189,8.17,9.0,20.9,99.27
2023-09-14 02:49:00,26.92904,9.430785,7.42,7.0,20.9,99.67
2023-09-14 02:50:00,26.93604,9.458658,8.12,10.0,21.0,99.54
2023-09-14 02:51:00,26.93604,9.458658,7.45,7.0,21.0,99.38
2023-09-14 02:52:00,26.93962,9.4584,7.47,8.0,21.0,99.24
2023-09-14 02:53:00,26.94027,9.459172,8.15,9.0,21.0,99.36
2023-09-14 02:55:00,26.97445,9.54451,8.145,9.0,20.9,99.45
2023-09-14 02:56:00,26.771,9.63345,7.45,7.0,20.9,99.46
2023-09-14 02:57:00,27.05143,9.666506,7.43,7.0,20.9,99.6
2023-09-14 02:58:00,27.10693,9.736992,7.49,8.0,20.9,99.23
2023-09-14 02:59:00,26.90275,9.798831,8.19,9.0,20.9,99.17
2023-09-14 03:00:00,27.08008,9.82061,8.86,10.0,20.9,99.29
2023-09-14 03:01:00,27.06828,9.831428,8.09,9.0,20.9,99.81
2023-09-14 03:02:00,27.10067,9.862678,8.8,10.0,20.9,99.66
2023-09-14 03:03:00,27.13232,9.881909,8.8,10.0,20.9,99.71
2023-09-14 03:04:00,27.41626,9.910159,8.18,9.0,20.9,99.19
2023-09-14 03:05:00,27.85758,9.960474,9.51,11.0,20.9,99.53
2023-09-14 03:06:00,27.99365,10.06152,8.1,9.0,20.9,99.78
2023-09-14 03:07:00,28.4585,10.18521,8.18,9.0,20.9,99.2
2023-09-14 03:09:00,27.90446,10.28957,8.52,9.5,20.9,99.24
2023-09-14 03:10:00,27.87923,10.434,8.15,9.0,20.8,99.49
2023-09-14 03:11:00,28.05811,10.46125,8.84,11.0,20.9,99.42
2023-09-14 03:12:00,28.21842,10.52779,8.83,10.0,20.9,99.47
2023-09-14 03:13:00,29.36825,10.6168,8.85,10.0,20.9,99.35
2023-09-14 03:15:00,30.29037,10.77853,7.82,8.0,20.85,99.335
2023-09-14 03:16:00,31.55412,10.92106,7.5,7.0,20.8,99.24
2023-09-14 03:17:00,33.1932,11.09333,7.45,7.0,20.9,99.51
2023-09-14 03:18:00,33.26855,11.17065,8.18,9.0,20.8,99.29
2023-09-14 03:20:00,34.4541,11.32064,8.48,9.5,20.8,99.615
2023-09-14 03:22:00,33.69645,11.42466,8.89,10.0,20.8,99.14
2023-09-14 03:23:00,33.53809,11.45439,8.84,10.0,20.8,99.52
2023-09-14 03:24:00,33.46729,11.45242,8.18,9.0,20.8,99.27
2023-09-14 03:25:00,33.32617,11.60314,8.81,11.0,20.8,99.67
2023-09-14 03:26:00,33.84407,11.64207,9.52,11.0,20.8,99.54
2023-09-14 03:27:00,34.02604,11.7053,10.24,13.0,20.8,99.38
2023-09-14 03:28:00,34.17936,11.77833,9.57,13.0,20.8,99.24
2023-09-14 03:29:00,34.51367,11.8488,9.54,11.0,20.8,99.42
2023-09-14 03:30:00,34.51367,11.8488,8.88,10.0,20.8,99.24
2023-09-14 03:31:00,34.51367,11.8488,8.84,10.0,20.8,99.51
2023-09-14 03:32:00,34.52897,11.86612,8.16,9.0,20.8,99.46
2023-09-14 03:33:00,34.98535,11.99236,8.82,10.0,20.8,99.6
2023-09-14 03:34:00,35.38591,12.09788,8.88,11.0,20.8,99.23
2023-09-14 03:35:00,35.39063,12.09314,9.58,11.0,20.8,99.17
2023-09-14 03:36:00,35.39648,12.09314,10.25,12.0,20.8,99.29
2023-09-14 03:37:00,35.375,12.1385,8.79,10.0,20.8,99.81
2023-09-14 03:38:00,35.46029,12.22565,8.82,10.0,20.8,99.66
2023-09-14 03:39:00,35.53646,12.22672,8.81,10.0,20.8,99.71
2023-09-14 03:40:00,35.48665,12.32136,9.58,11.0,20.8,99.19
2023-09-14 03:41:00,36.81543,12.39343,8.83,10.0,20.8,99.53
2023-09-14 03:42:00,37.49121,12.40377,9.58,11.0,20.8,99.14
2023-09-14 03:43:00,37.33887,12.44267,8.18,9.0,20.8,99.28
2023-09-14 03:44:00,37.21061,12.48547,8.83,10.0,20.8,99.58
2023-09-14 03:45:00,37.14355,12.48627,10.22,12.0,20.8,99.51
2023-09-14 03:46:00,37.22917,12.49142,8.19,9.0,20.8,99.23
2023-09-14 03:49:00,38.12012,12.63368,8.84,11.0,20.8,99.48
2023-09-14 03:50:00,37.95784,12.67695,9.58,11.0,20.8,99.14
2023-09-14 03:51:00,37.83919,12.73174,8.18,9.0,20.8,99.28
2023-09-14 03:52:00,38.24121,12.70777,9.54,12.0,20.8,99.4
2023-09-14 03:53:00,37.85059,12.71929,8.2,9.0,20.8,99.16
2023-09-14 03:54:00,37.77246,12.72159,8.88,10.0,20.8,99.2
2023-09-14 03:55:00,37.72624,12.68176,7.48,7.0,20.8,99.35
2023-09-14 03:56:00,37.63867,12.64845,10.2,12.0,20.8,99.66
2023-09-14 03:57:00,37.7793,12.63707,9.58,11.0,20.8,99.14
2023-09-14 03:58:00,37.61621,12.6117,8.15,10.0,20.8,99.52
2023-09-14 03:59:00,37.63021,12.59343,8.87,10.0,20.8,99.27
2023-09-14 04:00:00,37.40023,12.47857,8.14,9.0,20.7,99.67
2023-09-14 04:01:00,36.78825,12.39126,8.14,9.0,20.8,99.54
2023-09-14 04:02:00,35.86052,12.29305,8.17,9.0,20.8,99.38
2023-09-14 04:03:00,35.70036,12.25562,9.58,11.0,20.7,99.24
2023-09-14 04:04:00,35.67188,12.20741,8.18,9.0,20.7,99.36
2023-09-14 04:05:00,35.12256,12.14203,7.49,7.0,20.7,99.39
2023-09-14 04:06:00,34.57324,12.07665,8.8,10.0,20.7,99.85
2023-09-14 04:07:00,34.57324,12.07665,7.46,7.0,20.7,99.6
2023-09-14 04:08:00,34.64893,12.13472,8.85,12.0,20.7,99.54
2023-09-14 04:09:00,34.48763,12.1143,8.15,9.0,20.7,99.57
2023-09-14 04:10:00,34.32145,12.03636,7.45,7.0,20.7,99.67
2023-09-14 04:11:00,34.5931,12.04454,8.18,9.0,20.7,99.36
2023-09-14 04:12:00,34.7959,12.01167,8.91,10.0,20.7,99.14
2023-09-14 04:13:00,34.83171,12.00483,8.21,9.0,20.7,99.2
2023-09-14 04:14:00,34.53516,11.97439,7.48,7.0,20.7,99.44
2023-09-14 04:15:00,34.46875,11.9277,8.11,9.0,20.7,99.83
2023-09-14 04:16:00,34.09375,11.85776,7.42,8.0,20.7,99.85
2023-09-14 04:17:00,33.72607,11.8157,8.2,9.0,20.7,99.25
2023-09-14 04:18:00,33.59603,11.75457,8.81,10.0,20.6,99.84
2023-09-14 04:19:00,33.62109,11.70053,8.83,11.0,20.7,99.67
2023-09-14 04:20:00,33.62109,11.70053,8.89,10.0,20.7,99.24
2023-09-14 04:21:00,33.48291,11.68219,8.8,11.0,20.7,99.81
2023-09-14 04:22:00,33.04802,11.5506,8.17,9.0,20.7,99.41
2023-09-14 04:23:00,32.84082,11.46495,8.8,10.0,20.7,99.81
2023-09-14 04:24:00,32.84082,11.46495,7.46,7.0,20.7,99.58
2023-09-14 04:25:00,32.54248,11.44207,8.9,10.0,20.6,99.26
2023-09-14 04:26:00,32.08887,11.38892,8.11,9.0,20.7,99.82
2023-09-14 04:27:00,31.59115,11.38707,9.49,11.0,20.7,99.86
2023-09-14 04:28:00,31.50439,11.37012,8.13,9.0,20.7,99.73
2023-09-14 04:29:00,31.53206,11.27468,8.91,10.0,20.6,99.2
2023-09-14 04:30:00,31.54045,11.2556,8.89,10.0,20.6,99.35
2023-09-14 04:31:00,31.67969,11.27758,8.83,10.0,20.7,99.66
2023-09-14 04:32:00,31.77515,11.26693,9.6,11.0,20.7,99.14
2023-09-14 04:33:00,31.48511,11.26756,8.85,10.0,20.7,99.52
2023-09-14 04:34:00,31.45264,11.25886,8.89,11.0,20.7,99.27
2023-09-14 04:35:00,31.45264,11.25886,7.45,8.0,20.7,99.67
2023-09-14 04:36:00,31.46777,11.25886,7.48,7.0,20.6,99.54
2023-09-14 04:37:00,30.84855,11.27201,8.19,9.0,20.6,99.38
2023-09-14 04:38:00,29.78076,11.2607,7.51,7.0,20.7,99.24
2023-09-14 04:39:00,30.87793,11.22608,8.87,10.0,20.7,99.36
2023-09-14 04:40:00,31.35254,11.15927,8.87,10.0,20.7,99.39
2023-09-14 04:41:00,31.35254,11.15927,8.8,10.0,20.7,99.85
2023-09-14 04:42:00,31.35254,11.15927,8.84,10.0,20.7,99.6
2023-09-14 04:43:00,31.35254,11.15927,8.85,10.0,20.7,99.54
2023-09-14 04:44:00,31.22933,11.17701,8.84,10.0,20.7,99.57
2023-09-14 04:45:00,30.86133,11.24254,8.83,10.0,20.7,99.67
2023-09-14 04:46:00,30.86133,11.24254,10.25,12.0,20.7,99.36
2023-09-14 04:47:00,31.30957,11.23605,9.6,11.0,20.7,99.14
2023-09-14 04:48:00,32.73242,11.21821,8.21,9.0,20.7,99.2
2023-09-14 04:49:00,32.37468,11.13905,8.82,10.0,20.7,99.71
2023-09-14 04:50:00,32.20898,11.08196,10.28,12.0,20.7,99.19
2023-09-14 04:51:00,32.14526,11.07003,9.54,11.0,20.7,99.53
2023-09-14 04:52:00,31.91162,11.07737,10.19,13.0,20.7,99.78
2023-09-14 04:53:00,31.98438,11.11086,9.49,12.0,20.7,99.84
2023-09-14 04:54:00,31.98438,11.11086,10.21,12.0,20.7,99.67
2023-09-14 04:55:00,31.8772,11.20003,10.18,12.0,20.7,99.82
2023-09-14 04:56:00,31.9034,11.21279,9.54,11.0,20.6,99.62
2023-09-14 04:57:00,31.91968,11.20598,10.2,12.0,20.7,99.71
2023-09-14 04:58:00,32.06445,11.21063,10.2,12.0,20.6,99.79
2023-09-14 04:59:00,32.30713,11.18902,10.3,12.0,20.6,99.14
2023-09-14 05:00:00,32.33691,11.18902,10.19,12.0,20.6,99.87
2023-09-14 05:01:00,32.32031,11.27853,9.56,11.0,20.6,99.46
2023-09-14 05:02:00,32.44735,11.32329,9.61,11.0,20.5,99.19
2023-09-14 05:03:00,32.47607,11.32329,9.58,11.0,20.5,99.39
2023-09-14 05:04:00,32.47607,11.32329,10.24,12.0,20.5,99.62
2023-09-14 05:05:00,32.37695,11.33381,9.59,11.0,20.5,99.35
2023-09-14 05:06:00,32.60059,11.38894,9.54,11.0,20.5,99.66
2023-09-14 05:07:00,31.65649,11.46271,9.62,11.0,20.5,99.14
2023-09-14 05:08:00,31.46256,11.49427,11.63,14.0,20.5,99.52
2023-09-14 05:09:00,31.4939,11.44687,9.6,11.0,20.5,99.27
2023-09-14 05:10:00,31.4939,11.44687,9.63,11.0,20.4,99.12
2023-09-14 05:11:00,31.4939,11.44687,9.53,11.0,20.5,99.74
2023-09-14 05:12:00,31.4939,11.44687,10.3,12.0,20.4,99.3
2023-09-14 05:13:00,31.4939,11.44687,12.27,15.0,20.5,99.84
2023-09-14 05:14:00,31.39909,11.45159,11.66,14.0,20.4,99.41
2023-09-14 05:15:00,31.26953,11.41574,10.9,13.0,20.5,99.82
2023-09-14 05:16:00,30.76579,11.47233,10.91,13.0,20.4,99.82
2023-09-14 05:17:00,30.86222,11.53369,10.27,12.0,20.4,99.48
2023-09-14 05:18:00,31.01733,11.56414,10.27,12.0,20.4,99.45
2023-09-14 05:19:00,31.30721,11.57822,10.27,12.0,20.4,99.46
2023-09-14 05:20:00,31.5048,11.66053,10.93,13.0,20.4,99.7
2023-09-14 05:21:00,31.47502,11.68091,11.6,14.0,20.4,99.83
2023-09-14 05:22:00,31.47766,11.79054,12.33,15.0,20.4,99.55
2023-09-14 05:23:00,31.49662,11.80677,11.01,13.0,20.4,99.13
2023-09-14 05:24:00,31.71619,11.77706,11.69,14.0,20.3,99.29
2023-09-14 05:25:00,31.7002,11.75234,10.96,13.0,20.4,99.49
2023-09-14 05:26:00,31.7002,11.75234,11.02,13.0,20.3,99.16
2023-09-14 05:27:00,31.94995,11.86131,12.36,15.0,20.3,99.46
2023-09-14 05:28:00,32.09001,11.89968,12.33,15.0,20.3,99.62
2023-09-14 05:29:00,32.06299,11.94176,11.64,14.0,20.3,99.63
2023-09-14 05:30:00,31.93115,11.97207,11.6,14.0,20.3,99.88
2023-09-14 05:31:00,31.90698,11.97813,11.02,13.0,20.3,99.16
2023-09-14 05:32:00,31.90698,11.97813,13.76,18.0,20.3,99.27
2023-09-14 05:33:00,31.90698,11.97813,12.36,15.0,20.2,99.53
2023-09-14 05:34:00,31.90698,11.97813,11.67,14.0,20.2,99.49
2023-09-14 05:35:00,31.90698,11.97813,11.73,14.0,20.2,99.14
2023-09-14 05:36:00,31.92773,12.00924,13.08,17.0,20.2,99.28
2023-09-14 05:37:00,31.98755,12.07737,13.07,17.0,20.2,99.4
2023-09-14 05:38:00,31.51864,12.02632,11.71,14.0,20.3,99.16
2023-09-14 05:39:00,31.24447,12.0029,13.11,17.0,20.2,99.12
2023-09-14 05:40:00,31.20618,12.01993,12.33,15.0,20.2,99.69
2023-09-14 05:41:00,31.27275,12.11714,13.72,18.0,20.2,99.66
2023-09-14 05:42:00,31.08195,12.20082,13.11,17.0,20.2,99.14
2023-09-14 05:43:00,31.20243,12.24306,11.67,14.0,20.2,99.52
2023-09-14 05:44:00,30.35693,12.21077,11.71,14.0,20.2,99.27
2023-09-14 05:45:00,30.13753,12.25953,12.34,15.0,20.2,99.67
2023-09-14 05:46:00,30.06787,12.33851,12.36,15.0,20.2,99.54
2023-09-14 05:47:00,30.10791,12.38521,12.38,16.0,20.2,99.38
2023-09-14 05:48:00,30.43201,12.44042,13.01,17.0,20.2,99.75
2023-09-14 05:49:00,30.52563,12.45888,13.07,17.0,20.1,99.47
2023-09-14 05:50:00,30.52563,12.45888,12.41,15.0,20.1,99.24
2023-09-14 05:51:00,29.63123,12.46762,14.43,19.0,20.1,99.57
2023-09-14 05:52:00,28.7063,12.47637,15.17,20.0,20.1,99.24
2023-09-14 05:53:00,28.7063,12.47637,14.46,19.0,20.1,99.36
2023-09-14 05:54:00,29.21761,12.50885,15.11,20.0,20.1,99.64
2023-09-14 05:55:00,29.32178,12.51535,13.1,17.0,20.1,99.23
2023-09-14 05:56:00,29.98645,12.66174,15.16,20.0,20.1,99.29
2023-09-14 05:57:00,30.18408,12.79456,13.72,18.0,20.0,99.81
2023-09-14 05:58:00,29.75216,12.8515,15.11,20.0,20.1,99.66
2023-09-14 05:59:00,29.66577,12.86289,15.79,21.0,20.1,99.71
2023-09-14 06:00:00,29.62931,12.87926,15.87,21.0,20.1,99.19
2023-09-14 06:01:00,29.71932,12.88924,16.51,22.0,20.1,99.53
2023-09-14 06:02:00,29.73657,12.88469,16.57,22.0,20.1,99.14
2023-09-14 06:03:00,30.04879,13.08224,16.55,22.0,20.1,99.28
2023-09-14 06:04:00,30.32202,13.19377,16.5,22.0,20.1,99.58
2023-09-14 06:05:00,30.3269,13.19377,17.2,24.0,20.1,99.51
2023-09-14 06:06:00,30.3269,13.19377,16.55,22.0,20.1,99.23
2023-09-14 06:07:00,30.91699,13.31726,16.54,22.0,20.2,99.27
2023-09-14 06:08:00,31.08508,13.38065,17.91,24.0,20.2,99.29
2023-09-14 06:09:00,31.16473,13.45803,15.8,21.0,20.1,99.63
2023-09-14 06:10:00,31.63208,13.53221,16.54,22.0,20.1,99.33
2023-09-14 06:11:00,32.16541,13.60657,17.86,24.0,20.2,99.65
2023-09-14 06:12:00,32.75114,13.78622,16.55,22.0,20.2,99.2
2023-09-14 06:13:00,33.50993,13.87257,15.15,20.0,20.2,99.34
2023-09-14 06:14:00,34.49288,14.18271,16.46,23.0,20.2,99.79
2023-09-14 06:15:00,35.27588,14.31129,15.09,20.0,20.2,99.72
2023-09-14 06:16:00,35.70801,14.33705,15.06,20.0,20.2,99.88
2023-09-14 06:17:00,35.70801,14.33705,16.56,22.0,20.2,99.14
2023-09-14 06:18:00,35.42607,14.38238,16.5,23.0,20.2,99.52
2023-09-14 06:19:00,34.72103,14.53331,16.54,22.0,20.2,99.27
2023-09-14 06:20:00,36.93746,14.74429,17.84,24.0,20.3,99.67
2023-09-14 06:22:00,37.29631,15.29392,16.44,22.0,20.3,99.84
2023-09-14 06:23:00,37.39673,15.33947,14.39,19.0,20.4,99.61
2023-09-14 06:24:00,37.58374,15.36622,15.1,20.0,20.5,99.42
2023-09-14 06:25:00,38.02075,15.41974,15.09,20.0,20.5,99.47
2023-09-14 06:26:00,38.20243,15.49297,15.03,20.0,20.5,99.85
2023-09-14 06:27:00,39.18408,15.61841,17.09,23.0,20.6,99.87
2023-09-14 06:28:00,39.262,15.64993,16.46,23.0,20.7,99.36
2023-09-14 06:29:00,39.28581,15.81178,17.86,24.0,20.7,99.23
2023-09-14 06:30:00,40.35807,16.00855,17.16,24.0,20.8,99.23
2023-09-14 06:31:00,41.28833,16.17761,17.11,23.0,20.8,99.59
2023-09-14 06:32:00,43.13281,16.39587,18.53,26.0,20.9,99.21
2023-09-14 06:33:00,43.22518,16.65635,17.08,23.0,20.9,99.66
2023-09-14 06:34:00,44.10588,16.89017,17.74,24.0,20.9,99.86
2023-09-14 06:35:00,44.42196,16.91581,16.38,22.0,21.0,99.68
2023-09-14 06:36:00,44.49536,16.91581,19.79,28.0,21.1,99.87
2023-09-14 06:37:00,45.08757,17.03996,19.15,27.0,21.1,99.55
2023-09-14 06:38:00,45.68774,17.16411,17.73,24.0,21.2,99.72
2023-09-14 06:39:00,45.68774,17.16411,17.02,23.0,21.2,99.82
2023-09-14 06:40:00,45.68774,17.16411,17.1,23.0,21.3,99.24
2023-09-14 06:41:00,45.68774,17.16411,15.66,22.0,21.3,99.62
2023-09-14 06:42:00,45.68774,17.16411,16.31,22.0,21.5,99.71
2023-09-14 06:43:00,45.68774,17.16411,15.61,21.0,21.5,99.79
2023-09-14 06:44:00,45.5732,17.24538,15.7,21.0,21.6,99.14
2023-09-14 06:45:00,45.55029,17.28602,15.59,21.0,21.6,99.87
2023-09-14 06:46:00,45.55029,17.28602,16.33,22.0,21.7,99.46
2023-09-14 06:47:00,45.85107,17.27125,16.36,23.0,21.7,99.24
2023-09-14 06:48:00,46.2478,17.42476,14.24,19.0,21.8,99.51
2023-09-14 06:49:00,46.13989,17.40336,14.27,19.0,21.8,99.29
2023-09-14 06:50:00,46.03198,17.36055,15.58,21.0,21.8,99.78
2023-09-14 06:51:00,46.21867,17.391,15.62,21.0,21.9,99.41
2023-09-14 06:52:00,46.59558,17.4519,14.97,20.0,21.9,99.14
2023-09-14 06:54:00,47.22078,17.5464,14.19,19.0,22.0,99.68
2023-09-14 06:55:00,48.03666,17.68457,13.57,18.0,22.1,99.12
2023-09-14 06:56:00,48.4541,17.77221,14.19,19.0,22.2,99.54
2023-09-14 06:57:00,48.58146,17.84704,14.2,19.0,22.3,99.38
2023-09-14 06:58:00,49.70646,17.89808,13.52,18.0,22.4,99.24
2023-09-14 06:59:00,50.64351,17.89234,14.18,19.0,22.5,99.36
2023-09-14 07:00:00,50.36621,17.75638,13.47,18.0,22.6,99.39
2023-09-14 07:01:00,50.36621,17.75638,13.39,18.0,22.7,99.85
2023-09-14 07:02:00,49.8407,17.78814,12.03,15.0,22.8,99.6
2023-09-14 07:03:00,49.69006,17.76599,12.72,17.0,22.9,99.54
2023-09-14 07:04:00,49.41797,17.72403,14.08,19.0,23.0,99.57
2023-09-14 07:05:00,48.45516,17.65676,13.37,18.0,23.1,99.67
2023-09-14 07:06:00,48.32251,17.66294,13.4,19.0,23.2,99.36
2023-09-14 07:07:00,48.15857,17.61149,13.42,18.0,23.3,99.14
2023-09-14 07:08:00,47.72416,17.53499,13.31,18.0,23.4,99.82
2023-09-14 07:10:00,46.69735,17.48169,12.675,17.0,23.55,99.33
2023-09-14 07:11:00,46.8064,17.47422,11.94,15.0,23.7,99.53
2023-09-14 07:12:00,46.8064,17.47422,10.51,13.0,23.8,99.78
2023-09-14 07:13:00,46.82695,17.47422,12.66,18.0,23.7,99.28
2023-09-14 07:14:00,46.94686,17.34768,10.54,13.0,23.8,99.58
2023-09-14 07:15:00,46.37598,17.31127,9.86,12.0,23.8,99.51
2023-09-14 07:16:00,46.37598,17.31127,11.97,15.0,23.8,99.23
2023-09-14 07:17:00,46.37598,17.31127,10.51,13.0,23.8,99.76
2023-09-14 07:18:00,46.37598,17.31127,9.88,12.0,23.9,99.3
2023-09-14 07:19:00,45.92334,17.13132,10.55,13.0,23.9,99.41
2023-09-14 07:20:00,45.28259,16.95411,11.16,14.0,24.0,99.84
2023-09-14 07:21:00,45.15971,16.88629,11.16,14.0,23.8,100.0
2023-09-14 07:22:00,45.14779,16.80341,11.84,16.0,23.9,100.0
